TRANSACTION_ID,TRANSACTION_TYPE,PRODUCT_ID,TYPE,T_DATE,UNIT,PRICE,COMMISSION,STATUS,NOTES,ADDENUM,UPDATE_DATE,PORTFOLIO_ID,CASH_ACCOUNT,,,
188689,INVESTMENT,1048754,BUY,3/31/2020 5:32,2584,17950,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188690,CASH,1046921,SELL,3/31/2020 5:32,46382800,1,0,CONFIRMED,CASH TRANSACTION FOR 188689,NULL,7/13/2020 8:29,4227,KRW,,,
188691,INVESTMENT,1061591,BUY,3/31/2020 5:32,872,57100,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188692,CASH,1046921,SELL,3/31/2020 5:32,49791200,1,0,CONFIRMED,CASH TRANSACTION FOR 188691,NULL,7/13/2020 8:29,4227,KRW,,,
188693,INVESTMENT,1046620,BUY,3/31/2020 5:33,188,261500,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188694,CASH,1046921,SELL,3/31/2020 5:33,49162000,1,0,CONFIRMED,CASH TRANSACTION FOR 188693,NULL,7/13/2020 8:29,4227,KRW,,,
188699,INVESTMENT,1061607,BUY,3/31/2020 5:35,17388,25350,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188700,CASH,1046921,SELL,3/31/2020 5:35,440785800,1,0,CONFIRMED,CASH TRANSACTION FOR 188699,NULL,7/13/2020 8:29,4227,KRW,,,
188701,INVESTMENT,1046629,BUY,3/31/2020 5:35,481,106500,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188702,CASH,1046921,SELL,3/31/2020 5:35,51226500,1,0,CONFIRMED,CASH TRANSACTION FOR 188701,NULL,7/13/2020 8:29,4227,KRW,,,
188703,INVESTMENT,1061582,BUY,3/31/2020 5:37,377,132000,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188704,CASH,1046921,SELL,3/31/2020 5:37,49764000,1,0,CONFIRMED,CASH TRANSACTION FOR 188703,NULL,7/13/2020 8:29,4227,KRW,,,
188705,INVESTMENT,1046669,BUY,3/31/2020 5:37,772,64500,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188706,CASH,1046921,SELL,3/31/2020 5:37,49794000,1,0,CONFIRMED,CASH TRANSACTION FOR 188705,NULL,7/13/2020 8:29,4227,KRW,,,
188707,INVESTMENT,1046632,BUY,3/31/2020 5:38,553,90600,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188708,CASH,1046921,SELL,3/31/2020 5:38,50101800,1,0,CONFIRMED,CASH TRANSACTION FOR 188707,NULL,7/13/2020 8:29,4227,KRW,,,
188711,INVESTMENT,1061571,BUY,3/31/2020 8:06,971,482000,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188712,CASH,1046921,SELL,3/31/2020 8:06,468022000,1,0,CONFIRMED,CASH TRANSACTION FOR 188711,NULL,7/13/2020 8:29,4227,KRW,,,
188713,INVESTMENT,1046717,BUY,3/31/2020 8:11,9960,45800,0,CONFIRMED,,NULL,7/13/2020 8:29,4227,KRW,,,
188714,CASH,1046921,SELL,3/31/2020 8:11,456168000,1,0,CONFIRMED,CASH TRANSACTION FOR 188713,NULL,7/13/2020 8:29,4227,KRW,,,
188715,INVESTMENT,1046319,SELL,5/29/2020 11:46,3061,263500,2710515.5,CONFIRMED,,NULL,7/14/2020 14:21,4227,KRW,,,
188716,CASH,1046921,BUY,5/29/2020 11:46,803862984.5,1,0,CONFIRMED,CASH TRANSACTION FOR 188715,NULL,7/14/2020 14:21,4227,KRW,,,
188717,INVESTMENT,1046216,BUY,5/29/2020 11:49,1017,790000,0,CONFIRMED,,NULL,7/14/2020 14:21,4227,KRW,,,
188718,CASH,1046921,SELL,5/29/2020 11:49,803430000,1,0,CONFIRMED,CASH TRANSACTION FOR 188717,NULL,7/14/2020 14:21,4227,KRW,,,
188814,INVESTMENT,1061622,SELL,5/29/2020 11:06,12200,57100,2511980,CONFIRMED,,NULL,7/23/2020 11:13,4227,KRW,,,
188815,CASH,1046921,BUY,5/29/2020 11:06,694108020,1,0,CONFIRMED,CASH TRANSACTION FOR 188814,NULL,7/23/2020 11:13,4227,KRW,,,
188816,INVESTMENT,1061639,BUY,5/29/2020 11:07,7557,91900,0,CONFIRMED,,NULL,7/23/2020 11:13,4227,KRW,,,
188817,CASH,1046921,SELL,5/29/2020 11:07,694488300,1,0,CONFIRMED,CASH TRANSACTION FOR 188816,NULL,7/23/2020 11:13,4227,KRW,,,
188818,INVESTMENT,1046454,SELL,7/1/2020 11:09,1671,27800,246305.4,CONFIRMED,,NULL,7/23/2020 11:13,4227,KRW,,,
188819,CASH,1046921,BUY,7/1/2020 11:09,46207494.6,1,0,CONFIRMED,CASH TRANSACTION FOR 188818,NULL,7/23/2020 11:13,4227,KRW,,,
188820,INVESTMENT,1046411,BUY,7/1/2020 11:11,1017,45450,0,CONFIRMED,,NULL,7/23/2020 11:13,4227,KRW,,,
188821,CASH,1046921,SELL,7/1/2020 11:11,46222650,1,0,CONFIRMED,CASH TRANSACTION FOR 188820,NULL,7/23/2020 11:13,4227,KRW,,,
188860,INVESTMENT,1061608,BUY,7/31/2020 10:46,18436,110000,0,CONFIRMED,,NULL,8/12/2020 4:39,4227,KRW,,,
188861,CASH,1046921,SELL,7/31/2020 10:46,2027960000,1,0,CONFIRMED,CASH TRANSACTION FOR 188860,NULL,8/12/2020 4:39,4227,KRW,,,
188862,INVESTMENT,1061639,SELL,7/31/2020 10:46,7557,269000,4810786.2,CONFIRMED,,NULL,8/12/2020 4:39,4227,KRW,,,
188863,CASH,1046921,BUY,7/31/2020 10:46,2028022214,1,0,CONFIRMED,CASH TRANSACTION FOR 188862,NULL,8/12/2020 4:39,4227,KRW,,,
188961,INVESTMENT,1046141,SELL,8/31/2020 21:35,561,180000,300022.8,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188962,CASH,1046921,BUY,8/31/2020 21:35,100679977.2,1,0,CONFIRMED,CASH TRANSACTION FOR 188961,NULL,9/18/2020 21:51,4227,KRW,,,
188963,INVESTMENT,1061966,BUY,8/31/2020 21:36,27724,3635,0,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188964,CASH,1046921,SELL,8/31/2020 21:36,100776740,1,0,CONFIRMED,CASH TRANSACTION FOR 188963,NULL,9/18/2020 21:51,4227,KRW,,,
188965,INVESTMENT,1046250,SELL,8/31/2020 21:37,1913,454500,2709764.5,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188966,CASH,1046921,BUY,8/31/2020 21:37,866748735.5,1,0,CONFIRMED,CASH TRANSACTION FOR 188965,NULL,9/18/2020 21:51,4227,KRW,,,
188967,INVESTMENT,1061619,BUY,8/31/2020 21:42,17231,50300,0,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188968,CASH,1046921,SELL,8/31/2020 21:42,866719300,1,0,CONFIRMED,CASH TRANSACTION FOR 188967,NULL,9/18/2020 21:51,4227,KRW,,,
188971,INVESTMENT,1061591,SELL,8/31/2020 21:47,872,41200,235091.2,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188972,CASH,1046921,BUY,8/31/2020 21:47,35691308.8,1,0,CONFIRMED,CASH TRANSACTION FOR 188971,NULL,9/18/2020 21:51,4227,KRW,,,
188973,INVESTMENT,1061600,BUY,8/31/2020 21:48,4550,7850,0,CONFIRMED,,NULL,9/18/2020 21:51,4227,KRW,,,
188974,CASH,1046921,SELL,8/31/2020 21:48,35717500,1,0,CONFIRMED,CASH TRANSACTION FOR 188973,NULL,9/18/2020 21:51,4227,KRW,,,
188999,INVESTMENT,1046540,SELL,10/5/2020 7:46,776,118500,418108.8,CONFIRMED,,NULL,10/6/2020 7:57,4227,KRW,,,
189000,CASH,1046921,BUY,10/5/2020 7:46,91537891.2,1,0,CONFIRMED,CASH TRANSACTION FOR 188999,NULL,10/6/2020 7:57,4227,KRW,,,
189001,INVESTMENT,1046409,BUY,10/5/2020 7:46,3454,26500,0,CONFIRMED,,NULL,10/6/2020 7:57,4227,KRW,,,
189002,CASH,1046921,SELL,10/5/2020 7:46,91531000,1,0,CONFIRMED,CASH TRANSACTION FOR 189001,NULL,10/6/2020 7:57,4227,KRW,,,
189015,INVESTMENT,1046217,SELL,10/15/2020 10:46,2645,33850,294256.25,CONFIRMED,,NULL,10/19/2020 10:54,4227,KRW,,,
189016,CASH,1046921,BUY,10/15/2020 10:46,89238993.75,1,0,CONFIRMED,CASH TRANSACTION FOR 189015,NULL,10/19/2020 10:54,4227,KRW,,,
189017,INVESTMENT,1046173,BUY,10/15/2020 10:47,1825,48900,0,CONFIRMED,,NULL,10/19/2020 10:54,4227,KRW,,,
189018,CASH,1046921,SELL,10/15/2020 10:47,89242500,1,0,CONFIRMED,CASH TRANSACTION FOR 189017,NULL,10/19/2020 10:54,4227,KRW,,,
189049,INVESTMENT,1061582,SELL,10/30/2020 5:18,377,118000,243542,CONFIRMED,,NULL,11/5/2020 10:54,4227,KRW,,,
189050,CASH,1046921,BUY,10/30/2020 5:18,44242458,1,0,CONFIRMED,CASH TRANSACTION FOR 189049,NULL,11/5/2020 10:54,4227,KRW,,,
189051,INVESTMENT,1046474,BUY,10/30/2020 5:19,1378,32100,0,CONFIRMED,,NULL,11/5/2020 10:54,4227,KRW,,,
189052,CASH,1046921,SELL,10/30/2020 5:19,44233800,1,0,CONFIRMED,CASH TRANSACTION FOR 189051,NULL,11/5/2020 10:54,4227,KRW,,,
189085,INVESTMENT,1046632,SELL,11/30/2020 8:34,553,178000,298841.2,CONFIRMED,,NULL,12/4/2020 7:35,4227,KRW,,,
189086,CASH,1046921,BUY,11/30/2020 8:34,98135158.8,1,0,CONFIRMED,CASH TRANSACTION FOR 189085,NULL,12/4/2020 7:35,4227,KRW,,,
189087,INVESTMENT,1061587,BUY,11/30/2020 8:37,23094,4250,0,CONFIRMED,,NULL,12/4/2020 7:35,4227,KRW,,,
189088,CASH,1046921,SELL,11/30/2020 8:37,98149500,1,0,CONFIRMED,CASH TRANSACTION FOR 189087,NULL,12/4/2020 7:35,4227,KRW,,,
189097,INVESTMENT,1046309,SELL,12/15/2020 10:47,145,398000,264190,CONFIRMED,,NULL,12/16/2020 12:00,4227,KRW,,,
189098,CASH,1046921,BUY,12/15/2020 10:47,57445810,1,0,CONFIRMED,CASH TRANSACTION FOR 189097,NULL,12/16/2020 12:00,4227,KRW,,,
189099,INVESTMENT,1046159,BUY,12/15/2020 10:48,213,269000,0,CONFIRMED,,NULL,12/16/2020 12:00,4227,KRW,,,
189100,CASH,1046921,SELL,12/15/2020 10:48,57297000,1,0,CONFIRMED,CASH TRANSACTION FOR 189099,NULL,12/16/2020 12:00,4227,KRW,,,
189109,INVESTMENT,1061966,SELL,12/30/2020 8:22,27724,2770,479902.44,CONFIRMED,,NULL,1/19/2021 15:06,4227,KRW,,,
189110,CASH,1046921,BUY,12/30/2020 8:22,76315577.56,1,0,CONFIRMED,CASH TRANSACTION FOR 189109,NULL,1/19/2021 15:06,4227,KRW,,,
189111,INVESTMENT,1061708,BUY,12/30/2020 8:23,5219,14650,0,CONFIRMED,,NULL,1/19/2021 15:06,4227,KRW,,,
189112,CASH,1046921,SELL,12/30/2020 8:23,76458350,1,0,CONFIRMED,CASH TRANSACTION FOR 189111,NULL,1/19/2021 15:06,4227,KRW,,,
189169,INVESTMENT,1061608,SELL,2/1/2021 7:44,18436,163000,11116908,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189170,CASH,1046921,BUY,2/1/2021 7:44,2993951092,1,0,CONFIRMED,CASH TRANSACTION FOR 189169,NULL,2/8/2021 10:33,4227,KRW,,,
189171,INVESTMENT,1061993,BUY,2/1/2021 7:45,20353,147100,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189172,CASH,1046921,SELL,2/1/2021 7:45,2993926300,1,0,CONFIRMED,CASH TRANSACTION FOR 189171,NULL,2/8/2021 10:33,4227,KRW,,,
189173,INVESTMENT,1046524,BUY,2/1/2021 7:46,4696,207000,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189174,CASH,1046921,SELL,2/1/2021 7:46,972072000,1,0,CONFIRMED,CASH TRANSACTION FOR 189173,NULL,2/8/2021 10:33,4227,KRW,,,
189177,INVESTMENT,1061571,BUY,2/1/2021 7:47,483,813000,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189178,CASH,1046921,SELL,2/1/2021 7:47,392679000,1,0,CONFIRMED,CASH TRANSACTION FOR 189177,NULL,2/8/2021 10:33,4227,KRW,,,
189181,INVESTMENT,1046614,SELL,2/1/2021 7:53,1031,69200,306825.6,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189182,CASH,1046921,BUY,2/1/2021 7:53,71038374.4,1,0,CONFIRMED,CASH TRANSACTION FOR 189181,NULL,2/8/2021 10:33,4227,KRW,,,
189183,INVESTMENT,1046188,BUY,2/1/2021 7:53,252,281000,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189184,CASH,1046921,SELL,2/1/2021 7:53,70812000,1,0,CONFIRMED,CASH TRANSACTION FOR 189183,NULL,2/8/2021 10:33,4227,KRW,,,
189185,INVESTMENT,1046275,BUY,2/1/2021 7:54,3632,194000,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189186,CASH,1046921,SELL,2/1/2021 7:54,704608000,1,0,CONFIRMED,CASH TRANSACTION FOR 189185,NULL,2/8/2021 10:33,4227,KRW,,,
189187,INVESTMENT,1046216,SELL,2/1/2021 7:55,742,953000,2642262,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189188,CASH,1046921,BUY,2/1/2021 7:55,704483738,1,0,CONFIRMED,CASH TRANSACTION FOR 189187,NULL,2/8/2021 10:33,4227,KRW,,,
189189,INVESTMENT,1046216,SELL,2/1/2021 7:56,1017,953000,4182921,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189190,CASH,1046921,BUY,2/1/2021 7:56,965018079,1,0,CONFIRMED,CASH TRANSACTION FOR 189189,NULL,2/8/2021 10:33,4227,KRW,,,
189191,INVESTMENT,1046319,BUY,2/1/2021 7:57,2186,441500,0,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189192,CASH,1046921,SELL,2/1/2021 7:57,965119000,1,0,CONFIRMED,CASH TRANSACTION FOR 189191,NULL,2/8/2021 10:33,4227,KRW,,,
189223,INVESTMENT,1046676,SELL,2/1/2021 10:27,4733,206000,2824654.4,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189224,CASH,1046921,BUY,2/1/2021 10:27,972173345.6,1,0,CONFIRMED,CASH TRANSACTION FOR 189223,NULL,2/8/2021 10:33,4227,KRW,,,
189225,INVESTMENT,1061607,SELL,2/1/2021 10:29,17388,22700,2157850.8,CONFIRMED,,NULL,2/8/2021 10:33,4227,KRW,,,
189226,CASH,1046921,BUY,2/1/2021 10:29,392549749.2,1,0,CONFIRMED,CASH TRANSACTION FOR 189225,NULL,2/8/2021 10:33,4227,KRW,,,
189277,INVESTMENT,1061723,BUY,2/15/2021 1:58,1424,68000,0,CONFIRMED,,NULL,2/24/2021 11:41,4227,KRW,,,
189278,CASH,1046921,SELL,2/15/2021 1:58,96832000,1,0,CONFIRMED,CASH TRANSACTION FOR 189277,NULL,2/24/2021 11:41,4227,KRW,,,
189279,INVESTMENT,1046740,SELL,2/15/2021 1:59,5456,17800,290695.68,CONFIRMED,,NULL,2/24/2021 11:41,4227,KRW,,,
189280,CASH,1046921,BUY,2/15/2021 1:59,96826104.32,1,0,CONFIRMED,CASH TRANSACTION FOR 189279,NULL,2/24/2021 11:41,4227,KRW,,,
189283,INVESTMENT,1046165,SELL,2/15/2021 2:00,2767,232500,2508285.5,CONFIRMED,,NULL,2/24/2021 11:43,4227,KRW,,,
189284,CASH,1046921,BUY,2/15/2021 2:00,640819214.5,1,0,CONFIRMED,CASH TRANSACTION FOR 189283,NULL,2/24/2021 11:43,4227,KRW,,,
189321,INVESTMENT,1046183,BUY,2/15/2021 11:42,381,1680000,0,CONFIRMED,,NULL,2/24/2021 11:43,4227,KRW,,,
189322,CASH,1046921,SELL,2/15/2021 11:42,640080000,1,0,CONFIRMED,CASH TRANSACTION FOR 189321,NULL,2/24/2021 11:43,4227,KRW,,,
189323,INVESTMENT,1046370,SELL,2/15/2021 11:45,1703,39750,267626.45,CONFIRMED,,NULL,2/24/2021 11:46,4227,KRW,,,
189324,CASH,1046921,BUY,2/15/2021 11:45,67426623.55,1,0,CONFIRMED,CASH TRANSACTION FOR 189323,NULL,2/24/2021 11:46,4227,KRW,,,
189325,INVESTMENT,1046480,BUY,2/15/2021 11:46,5801,11750,0,CONFIRMED,,NULL,2/24/2021 11:46,4227,KRW,,,
189326,CASH,1046921,SELL,2/15/2021 11:46,68161750,1,0,CONFIRMED,CASH TRANSACTION FOR 189325,NULL,2/24/2021 11:46,4227,KRW,,,
189327,INVESTMENT,1046145,SELL,2/15/2021 11:48,5589,132000,2600002.8,CONFIRMED,,NULL,2/24/2021 11:51,4227,KRW,,,
189328,CASH,1046921,BUY,2/15/2021 11:48,735147997.2,1,0,CONFIRMED,CASH TRANSACTION FOR 189327,NULL,2/24/2021 11:51,4227,KRW,,,
189329,INVESTMENT,1046257,BUY,2/15/2021 11:50,4455,165000,0,CONFIRMED,,NULL,2/24/2021 11:51,4227,KRW,,,
189330,CASH,1046921,SELL,2/15/2021 11:50,735075000,1,0,CONFIRMED,CASH TRANSACTION FOR 189329,NULL,2/24/2021 11:51,4227,KRW,,,
189331,INVESTMENT,1046620,SELL,2/15/2021 11:51,188,371500,266490,CONFIRMED,,NULL,2/24/2021 11:55,4227,KRW,,,
189332,CASH,1046921,BUY,2/15/2021 11:51,69575510,1,0,CONFIRMED,CASH TRANSACTION FOR 189331,NULL,2/24/2021 11:55,4227,KRW,,,
189333,INVESTMENT,1061722,BUY,2/15/2021 11:53,1039,67000,0,CONFIRMED,,NULL,2/24/2021 11:55,4227,KRW,,,
189334,CASH,1046921,SELL,2/15/2021 11:53,69613000,1,0,CONFIRMED,CASH TRANSACTION FOR 189333,NULL,2/24/2021 11:55,4227,KRW,,,
189471,INVESTMENT,1046310,SELL,4/1/2021 10:41,288,277000,283680,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189472,CASH,1046921,BUY,4/1/2021 10:41,79492320,1,0,CONFIRMED,CASH TRANSACTION FOR 189471,NULL,4/19/2021 10:52,4227,KRW,,,
189473,INVESTMENT,1046520,BUY,4/1/2021 10:42,2820,28200,0,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189474,CASH,1046921,SELL,4/1/2021 10:42,79524000,1,0,CONFIRMED,CASH TRANSACTION FOR 189473,NULL,4/19/2021 10:52,4227,KRW,,,
189475,INVESTMENT,1046736,SELL,4/1/2021 10:42,769,85700,292604.5,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189476,CASH,1046921,BUY,4/1/2021 10:42,65610695.5,1,0,CONFIRMED,CASH TRANSACTION FOR 189475,NULL,4/19/2021 10:52,4227,KRW,,,
189477,INVESTMENT,1046467,BUY,4/1/2021 10:43,1573,41700,0,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189478,CASH,1046921,SELL,4/1/2021 10:43,65594100,1,0,CONFIRMED,CASH TRANSACTION FOR 189477,NULL,4/19/2021 10:52,4227,KRW,,,
189479,INVESTMENT,1046388,SELL,4/1/2021 10:43,630,81900,253197,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189480,CASH,1046921,BUY,4/1/2021 10:43,51343803,1,0,CONFIRMED,CASH TRANSACTION FOR 189479,NULL,4/19/2021 10:52,4227,KRW,,,
189481,INVESTMENT,1046749,BUY,4/1/2021 10:44,598,85900,0,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189482,CASH,1046921,SELL,4/1/2021 10:44,51368200,1,0,CONFIRMED,CASH TRANSACTION FOR 189481,NULL,4/19/2021 10:52,4227,KRW,,,
189483,INVESTMENT,1061993,SELL,4/1/2021 10:44,20353,90600,13819687,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189484,CASH,1046921,BUY,4/1/2021 10:44,1830162113,1,0,CONFIRMED,CASH TRANSACTION FOR 189483,NULL,4/19/2021 10:52,4227,KRW,,,
189485,INVESTMENT,1061994,BUY,4/1/2021 10:45,13617,134400,0,CONFIRMED,,NULL,4/19/2021 10:52,4227,KRW,,,
189486,CASH,1046921,SELL,4/1/2021 10:45,1830124800,1,0,CONFIRMED,CASH TRANSACTION FOR 189485,NULL,4/19/2021 10:52,4227,KRW,,,
189499,STOCK_SPLIT,1046319,SELL,4/15/2021 8:34,2186,441500,0,CONFIRMED,STOCK SPLIT @1:5,"{productId"": 1046319"," ""newQuantity"": 5"," ""transactionId"": 189191"," ""originalQuantity"": 1}""",4/20/2021 8:35,4227,KRW
189500,STOCK_SPLIT,1046319,BUY,4/15/2021 8:34,10930,88300,0,CONFIRMED,STOCK SPLIT @1:5,"{productId"": 1046319"," ""newQuantity"": 5"," ""transactionId"": 189191"," ""originalQuantity"": 1}""",4/20/2021 8:35,4227,KRW
189505,STOCK_SPLIT,1061574,SELL,4/13/2021 8:40,265,197500,0,CONFIRMED,STOCK SPLIT @1:5,"{productId"": 1061574"," ""newQuantity"": 5"," ""transactionId"": 188643"," ""originalQuantity"": 1}""",4/20/2021 8:41,4227,KRW
189506,STOCK_SPLIT,1061574,BUY,4/13/2021 8:40,1325,39500,0,CONFIRMED,STOCK SPLIT @1:5,"{productId"": 1061574"," ""newQuantity"": 5"," ""transactionId"": 188643"," ""originalQuantity"": 1}""",4/20/2021 8:41,4227,KRW
189690,INVESTMENT,1046257,BUY,4/30/2021 10:59,655,157500,0,CONFIRMED,,NULL,5/20/2021 15:21,4227,KRW,,,
189691,CASH,1046921,SELL,4/30/2021 10:59,103162500,1,0,CONFIRMED,CASH TRANSACTION FOR 189690,NULL,5/20/2021 15:21,4227,KRW,,,
189696,INVESTMENT,1046166,BUY,4/30/2021 11:00,1590,54700,0,CONFIRMED,,NULL,5/20/2021 15:22,4227,KRW,,,
189697,CASH,1046921,SELL,4/30/2021 11:00,86973000,1,0,CONFIRMED,CASH TRANSACTION FOR 189696,NULL,5/20/2021 15:22,4227,KRW,,,
189700,INVESTMENT,1046165,BUY,4/30/2021 11:01,2156,270500,0,CONFIRMED,,NULL,5/20/2021 15:24,4227,KRW,,,
189701,CASH,1046921,SELL,4/30/2021 11:01,583198000,1,0,CONFIRMED,CASH TRANSACTION FOR 189700,NULL,5/20/2021 15:24,4227,KRW,,,
189708,INVESTMENT,1046157,BUY,4/30/2021 11:02,891,82400,0,CONFIRMED,,NULL,5/20/2021 15:25,4227,KRW,,,
189709,CASH,1046921,SELL,4/30/2021 11:02,73418400,1,0,CONFIRMED,CASH TRANSACTION FOR 189708,NULL,5/20/2021 15:25,4227,KRW,,,
189716,INVESTMENT,1061761,BUY,4/30/2021 11:03,13831,38400,0,CONFIRMED,,NULL,5/20/2021 15:26,4227,KRW,,,
189717,CASH,1046921,SELL,4/30/2021 11:03,531110400,1,0,CONFIRMED,CASH TRANSACTION FOR 189716,NULL,5/20/2021 15:26,4227,KRW,,,
189722,INVESTMENT,1012332,BUY,4/30/2021 11:04,4759,266000,0,CONFIRMED,,NULL,5/20/2021 15:28,4227,KRW,,,
189723,CASH,1046921,SELL,4/30/2021 11:04,1265894000,1,0,CONFIRMED,CASH TRANSACTION FOR 189722,NULL,5/20/2021 15:28,4227,KRW,,,
189788,INVESTMENT,1046251,SELL,4/30/2021 10:45,818,126500,296525,CONFIRMED,,NULL,5/20/2021 15:21,4227,KRW,,,
189789,CASH,1046921,BUY,4/30/2021 10:45,103180475,1,0,CONFIRMED,CASH TRANSACTION FOR 189788,NULL,5/20/2021 15:21,4227,KRW,,,
189790,INVESTMENT,1046735,SELL,4/30/2021 10:45,11373,7670,288987.93,CONFIRMED,,NULL,5/20/2021 15:22,4227,KRW,,,
189791,CASH,1046921,BUY,4/30/2021 10:45,86941922.07,1,0,CONFIRMED,CASH TRANSACTION FOR 189790,NULL,5/20/2021 15:22,4227,KRW,,,
189792,INVESTMENT,1046183,SELL,4/30/2021 10:46,381,1539000,3146679,CONFIRMED,,NULL,5/20/2021 15:24,4227,KRW,,,
189793,CASH,1046921,BUY,4/30/2021 10:46,583212321,1,0,CONFIRMED,CASH TRANSACTION FOR 189792,NULL,5/20/2021 15:24,4227,KRW,,,
189796,INVESTMENT,1046669,SELL,4/30/2021 10:47,772,95500,272902,CONFIRMED,,NULL,5/20/2021 15:25,4227,KRW,,,
189797,CASH,1046921,BUY,4/30/2021 10:47,73453098,1,0,CONFIRMED,CASH TRANSACTION FOR 189796,NULL,5/20/2021 15:25,4227,KRW,,,
189800,INVESTMENT,1046569,SELL,4/30/2021 10:48,100648,5300,2365228,CONFIRMED,,NULL,5/20/2021 15:26,4227,KRW,,,
189801,CASH,1046921,BUY,4/30/2021 10:48,531069172,1,0,CONFIRMED,CASH TRANSACTION FOR 189800,NULL,5/20/2021 15:26,4227,KRW,,,
189802,INVESTMENT,1061994,SELL,4/30/2021 10:48,13617,93600,8595050.4,CONFIRMED,,NULL,5/20/2021 15:28,4227,KRW,,,
189803,CASH,1046921,BUY,4/30/2021 10:48,1265956150,1,0,CONFIRMED,CASH TRANSACTION FOR 189802,NULL,5/20/2021 15:28,4227,KRW,,,
189852,INVESTMENT,1046234,SELL,5/17/2021 7:07,1151,85400,296267.4,CONFIRMED,,NULL,6/17/2021 10:45,4227,KRW,,,
189853,CASH,1046921,BUY,5/17/2021 7:07,97999132.6,1,0,CONFIRMED,CASH TRANSACTION FOR 189852,NULL,6/17/2021 10:45,4227,KRW,,,
189856,INVESTMENT,1046722,BUY,5/17/2021 7:08,4121,23800,0,CONFIRMED,,NULL,6/17/2021 10:45,4227,KRW,,,
189857,CASH,1046921,SELL,5/17/2021 7:08,98079800,1,0,CONFIRMED,CASH TRANSACTION FOR 189856,NULL,6/17/2021 10:45,4227,KRW,,,
189860,INVESTMENT,1046275,SELL,5/17/2021 7:08,3632,179500,3470376,CONFIRMED,,NULL,6/17/2021 10:46,4227,KRW,,,
189861,CASH,1046921,BUY,5/17/2021 7:08,648473624,1,0,CONFIRMED,CASH TRANSACTION FOR 189860,NULL,6/17/2021 10:46,4227,KRW,,,
189862,INVESTMENT,1046143,BUY,5/17/2021 7:09,1885,344000,0,CONFIRMED,,NULL,6/17/2021 10:46,4227,KRW,,,
189863,CASH,1046921,SELL,5/17/2021 7:09,648440000,1,0,CONFIRMED,CASH TRANSACTION FOR 189862,NULL,6/17/2021 10:46,4227,KRW,,,
210664,INVESTMENT,1061761,SELL,6/30/2021 10:21,13831,50500,2822907.1,CONFIRMED,,NULL,7/16/2021 10:36,4227,KRW,,,
210665,CASH,1046921,BUY,6/30/2021 10:21,695642592.9,1,0,CONFIRMED,CASH TRANSACTION FOR 210664,NULL,7/16/2021 10:36,4227,KRW,,,
210666,INVESTMENT,1061662,BUY,6/30/2021 10:21,22296,31200,0,CONFIRMED,,NULL,7/16/2021 10:36,4227,KRW,,,
210667,CASH,1046921,SELL,6/30/2021 10:21,695635200,1,0,CONFIRMED,CASH TRANSACTION FOR 210666,NULL,7/16/2021 10:36,4227,KRW,,,
210668,INVESTMENT,1046411,SELL,6/30/2021 10:22,1017,103000,289641.6,CONFIRMED,,NULL,7/16/2021 10:35,4227,KRW,,,
